aphiaID,scientificName,n_events
238207,Streptodonta pterochaeta,425
175,Onchidorididae,424
111022,Amathia,423
123920,Luidia ciliaris,422
130309,Microclymene tricirrata,422
122314,Lineidae,421
150637,Eutrigla gurnardus,421
196003,Syllis pontxioi,421
111427,Micropora normani,420
124201,Antedon bifida,420
130503,Ophelina cylindricaudata,420
130833,Subadyte pellucida,420
101160,Priapulus caudatus,419
145540,Halidrys siliquosa,418
107557,Philocheras bispinosus,416
138388,Gari,416
130598,Pholoe assimilis,415
126445,Trisopterus luscus,413
131715,Leucosolenia,413
145888,Cladostephus spongiosus,413
111257,Cellaria fistulosa,411
112299,Astrorhiza,411
131124,Dipolydora socialis,411
102736,Tmetonyx cicada,410
102748,Tryphosa nana,408
157561,Scolelepis (Parascolelepis) tridentata,408
110839,Bugula,406
101364,Ampeliscidae,405
102111,Siphonoecetes (Centraloecetes) kroyeranus,405
110514,Hemilamprops roseus,405
101839,Caprella linearis,404
103552,Clavelina lepadiformis,404
129957,Cirratulus caudatus,404
102043,Microdeutopus anomalus,403
107726,Calocaris macandreae,403
106901,Eurynome,402
140472,Musculus discors,402
140503,Nassarius incrassatus,402
152260,Scoletoma magnidentata,401
119000,Gnathia vorax,400
129594,Sigalion,399
145613,Calliblepharis ciliata,397
851788,Lumbrineris futilis,397
129669,Pionosyllis,396
256,Thraciidae,395
110724,Cyclostomatida,395
140640,Onchidoris muricata,395
332932,Ampharete octocirrata,395
101567,Ericthonius,394
145222,Dilsea carnosa,393
144758,Membranoptera alata,392
131534,Polycirrus plumosus,391
106122,Balanus,389
130987,Ditrupa arietina,388
131489,Eupolymnia nebulosa,387
131526,Polycirrus caliendrum,386
140218,Lepton squamosum,386
103732,Ciona intestinalis,385
137349,Grania,385
131435,Syllis gracilis,383
103008,Parapleustes bicuspis,382
143717,Ectocarpaceae,382
333615,Hesiospina aurantiaca,379
1311357,Metacallophyllis laciniata,378
110819,Aetea,377
140377,Montacuta substriata,377
137732,Acanthocardia,372
101558,Gammaropsis,370
130576,Cirrophorus branchiatus,370
129671,Proceraea,369
129821,Sosane sulcata,369
131452,Syllis prolifera,369
229,Cardiidae,368
131399,Streptosyllis bidentata,367
147760,Verrucaria mucosa,366
830,Phaeophyceae,365
106905,Inachus,365
111411,Membranipora membranacea,365
51,Mollusca,364
107688,Processa modica,364
129525,Chone,364
145228,Dumontia contorta,364
131574,Trichobranchus glacialis,363
138645,Tapes,363
101397,Melitidae,361
145202,Phymatolithon lenormandii,360
106777,Hippolytidae,359
274304,Microchirus variegatus,359
130531,Phylo norvegicus,358
131494,Lanassa venusta,358
478336,Atherospio guillei,358
148560,Socarnes erythrophthalmus,357
123970,Henricia oculata,356
129246,Dodecaceria,356
129819,Samytha sexcirrata,356
129856,Drilonereis filum,356
145165,Lithothamnion corallioides,356
147006,Malmgrenia,356
126795,Callionymus reticulatus,353
101383,Gammaridae,352
102281,Gammarus locusta,352
110866,Scrupocellaria,352
250081,Botrylloides leachii,352
107486,Athanas nitescens,351
110460,Iphinoe serrata,351
123187,Cucumariidae,351
124418,Spatangus purpureus,351
140263,Littorina obtusata,351
140405,Ocenebra erinaceus,351
103229,Urothoe grimaldii,350
111314,Cribrilina punctata,349
129745,Macrochaeta clavicornis,349
140869,Gari depressa,348
111473,Schizotheca fissa,347
118218,Ione thoracica,346
129551,Asclerocheilus,346
111518,Escharina johnstoni,345
131138,Microspio mecznikowianus,345
128551,Phoronis pallida,344
129533,Jasmineira,344
1410,Foraminifera,343
102141,Tritaeta gibbosa,343
107318,Eurynome aspera,341
129420,Orbinia,341
139903,Vitreolina philippi,341
110975,Schizoporella,340
153552,Tectura virginea,340
129746,Macrochaeta helgolandica,337
204,Nuculidae,336
1594,Bougainvilliidae,336
103483,Ascidia,336
120072,Mesopodopsis slabberi,336
834002,Bugulina flabellata,336
117674,Kirchenpaueria pinnata,335
113843,Astrorhiza limicola,333
130492,Ophelia celtica,333
140161,Kellia suborbicularis,333
532139,Diplocirrus stopbowitzi,333
1100,Calanoida,330
130311,Nicomache lumbricalis,330
332672,Chaetozone vivipara,330
111539,Scruparia ambigua,328
136037,Aspidosiphon (Aspidosiphon) muelleri,328
102137,Guernea (Guernea) coalita,327
130642,Eumida ockelmanni,327
410724,Golfingia (Golfingia) vulgaris vulgaris,326
127262,Chelidonichthys lucerna,325
134057,Pachymatisma johnstonia,324
492034,Rullierinereis ancornunezi,324
876854,Tritia pygmaea,324
128517,Pennatula phosphorea,323
107294,Ebalia cranchii,321
130083,Euphrosine foliosa,321
144440,Bonnemaisonia asparagoides,321
152547,Oestergrenia digitata,321
131512,Parathelepus collaris,320
738997,Cradoscrupocellaria reptans,320
140592,Nucula sulcata,319
127140,Microstomus kitt,318
130426,Websterinereis glauca,318
130632,Eulalia ornata,318
111011,Nolella,317
123449,Leptosynapta,316
125110,Ophiactis balli,316
129621,Pseudopolydora,316
130695,Ancistrosyllis groenlandica,316
140710,Palliolum tigerinum,316
1603,Tubulariidae,315
107235,Pagurus cuanensis,315
110474,Diastylis cornuta,315
117382,Laomedea flexuosa,315
107292,Goneplax rhomboides,314
152357,Malmgrenia castanea,314
102665,Orchomene humilis,313
130036,Parougia caeca,313
140533,Euspira montagui,313
145777,Rhodothamniella floridula,313
102351,Iphimedia spatula,312
107346,Macropodia tenuirostris,312
129206,Arenicola,312
107473,Pinnotheres pisum,311
445590,Adamsia palliata,311
111528,Schizoporella hesperia,310
129243,Cirratulus,310
131540,Streblosoma intestinale,310
1613,Plumulariidae,309
101716,Harpinia,308
131159,Prionospio malmgreni,308
138999,Cerastoderma glaucum,307
129845,Laetmonice hystrix,306
111696,Crisia eburnea,305
141934,Venus casina,304
138760,Aporrhais pespelecani,303
106834,Galathea,302
130291,Euclymene droebachiensis,302
144773,Phycodrys rubens,302
110851,Callopora,301
119950,Anchialina agilis,301
125930,Callionymus,301
145267,Kallymenia reniformis,301
731235,Aricidea (Acmira) simonae,301
131538,Streblosoma bairdi,300
141454,Sepiola atlantica,300
900,Terebellida,299
138823,Astarte montagui,299
137393,Tubificoides,298
117940,Thuiaria thuja,296
102135,Dexamine spinosa,295
102794,Cheirocratus assimilis,295
111369,Hincksina flustroides,294
129566,Hydroides,294
131066,Fimbriosthenelais zetlandica,294
117385,Obelia bidentata,293
103484,Ascidiella,292
129605,Aonides,292
102369,Gammaropsis palmata,291
125125,Ophiopholis aculeata,291
138313,Aequipecten,291
144595,Halurus flosculosus,291
101388,Isaeidae,290
111521,Phaeostachys spinifera,290
136486,Tanaissus lilljeborgi,289
138288,Onchidoris,289
145796,Zostera subg. Zosterella noltei,289
126996,Pholis gunnellus,287
1267,Cnidaria,286
129245,Cirriformia,286
131038,Salmacina dysteri,286
130143,Goniadella bobrezkii,285
129805,Melinna elisabethae,283
145605,Catenella caespitosa,283
102599,Lepidepecreum longicornis,282
943,Sigalionidae,281
1614,Sertulariidae,281
129359,Petaloproctus,281
137590,Saccoglossus,281
106230,Chthamalus montagui,280
111202,Cauloramphus spiniferum,280
131405,Syllides benedicti,280
106057,Balanidae,279
137117,Phocoena phocoena,279
938,Aphroditidae,278
102345,Iphimedia minuta,278
103538,Polycarpa,278
107742,Upogebia stellata,278
145984,Ulva lactuca,278
13552,Leptothecata,277
332710,Claviramus candelus,277
334741,Scolelepis (Scolelepis) foliosa,277
130910,Euchone southerni,276
138961,Calyptraea chinensis,276
102981,Metaphoxus fultoni,274
129141,Macrochaeta,274
130281,Clymenura borealis,274
130514,Leitoscoloplos mammosus,274
130948,Perkinsiana rubra,273
326587,Aricidea (Acmira) laubieri,273
994,Protodrilidae,272
130529,Phylo grubei,272
136457,Pseudoparatanais batei,272
100986,Actinothoe sphyrodeta,271
110440,Bodotria arenosa,270
111695,Crisia denticulata,270
130712,Polygordius appendiculatus,270
146978,Heteroclymene robusta,270
101016,Corynactis viridis,269
102611,Lysianassa plumosa,269
102771,Tryphosella sarsi,269
110516,Lamprops fasciatus,269
132181,Grantia compressa,269
107254,Nephrops norvegicus,268
130326,Praxillella praetermissa,268
138543,Cuthona,268
131081,Ephesiella abyssorum,267
102924,Synchelidium haplocheles,266
130331,Rhodine loveni,266
325958,Parasabella,266
130636,Eulalia tripunctata,265
141700,Tricolia pullus,264
228,Astartidae,263
130623,Eulalia aurea,262
100987,Cereus pedunculatus,261
340203,Oxydromus pallidus,261
933783,Ensis directus,261
924,Opheliidae,260
141644,Thracia convexa,260
145855,Rhodymenia pseudopalmata,260
111374,Securiflustra securifrons,259
129714,Thelepus,259
145360,Dictyopteris polypodioides,259
103570,Didemnum maculosum,258
125340,Sarcodictyon roseum,258
144749,Erythroglossum laciniatum,258
152232,Euclymeninae,258
140560,Neomenia carinata,257
139951,Diodora graeca,256
530920,Parasabella cambrensis,256
103064,Bathyporeia nana,254
117702,Lafoea dumosa,253
129850,Apistobranchus tenuis,253
133150,Raspailia (Raspailia) ramosa,253
137166,Sterna sandvicensis,253
135209,Madrepora oculata,252
238198,Myrianida langerhansi,252
322588,Terebellinae,252
111621,Flustrellidra hispida,251
105883,Raja clavata,250
138675,Acanthochitona crinita,250
103759,Perophora listeri,248
145590,Gelidium pusillum,248
882442,Dialychone collaris,248
137162,Sterna hirundo,247
144842,Osmundea hybrida,246
547074,Kroyera carinata,246
902,Orbiniidae,245
143808,Porphyra,245
145735,Saccorhiza polyschides,245
130909,Euchone rubrocincta,244
1245747,Desmophyllum pertusum,244
102989,Phoxocephalus holbolli,243
118936,Cymodoce truncata,243
129937,Aphelochaeta filiformis,243
1107,Thoracica,241
111281,Omalosecosa ramulosa,241
129458,Pterocirrus,241
130830,Polynoe scolopendrina,241
131285,Dioplosyllis cirrosa,241
235,Tellinidae,240
118859,Natatolana borealis,240
129520,Sabellaria,240
247,Myidae,239
1102,Harpacticoida,239
111509,Neolagenipora collaris,239
130735,Bylgides sarsi,239
131321,Haplosyllis spongicola,236
107154,Galathea squamifera,235
127204,Taurulus bubalis,234
329882,Owenia borealis,234
101395,Lysianassidae,233
107319,Eurynome spinosa,233
111260,Cellaria sinuosa,233
129557,Sclerocheilus,233
144854,Rhodomela confervoides,233
148714,Morchellium argus,233
102292,Gammarus salinus,232
137739,Parvicardium,232
141543,Solecurtus scopula,232
106763,Portunidae,231
140266,Melarhaphe neritoides,231
903,Paraonidae,230
106760,Majidae,230
129213,Dasybranchus,230
129697,Lanice,230
129879,Capitella minima,230
147144,Sarsinebalia typhlops,230
154918,Fabriciidae,230
1137,Cumacea,229
13551,Anthoathecata,229
102787,Abludomelita gladiosa,229
117389,Obelia longissima,229
123386,Echinus,229
101571,Jassa,228
107054,Processa,228
135085,Caryophyllia,228
145307,Desmarestia aculeata,228
151365,Caudofoveata,228
131508,Nicolea zostericola,227
100653,Actiniidae,226
131499,Loimia medusa,226
131519,Pista mediterranea,226
153131,Alloteuthis subulata,226
475211,Vertebrata lanosa,226
103443,Ascidiidae,225
144603,Plumaria plumosa,225
637672,Vertebrata fucoides,225
100776,Sagartia,224
101497,Atylus,224
101898,Ampelisca gibba,224
138228,Mytilus,224
141444,Sepia officinalis,224
144756,Hypoglossum hypoglossoides,224
145551,Himanthalia elongata,224
488957,Nototropis guttatus,224
1340378,Carradoriella elongata,224
106231,Chthamalus stellatus,223
126964,Ctenolabrus rupestris,223
131071,Pelogenia arenosa,223
241154,Monodaeus couchii,223
102691,Orchomenella nana,222
130141,Goniada norvegica,222
146895,Aora typica,222
347056,Delavalia,222
130367,Ceratocephale loveni,221
138456,Rissoa,221
145716,Alaria esculenta,221
146420,Tunicata,221
994123,Acromegalomma vesiculosum,221
124685,Neopentadactyla mixta,220
423507,Medicorophium affine,220
129861,Notocirrus scoticus,219
292684,Acari,219
10331,Pleuronectiformes,218
138413,Odostomia,218
145620,Furcellaria lumbricalis,218
138135,Littorina,217
138920,Neptunea antiqua,217
130327,Praxillura longissima,216
107561,Philocheras sculptus,215
100730,Edwardsia,213
130206,Lacydonia miranda,213
101958,Haploops tubicola,212
111079,Hippoporina pertusa,212
142005,Yoldiella philippiana,212
145617,Rhodophyllis divaricata,212
139217,Bela nebula,211
103702,Ascidia conchilega,210
111958,Astrorhizidae,210
130263,Scoletoma impatiens,210
131166,Pseudopolydora antennata,210
132480,Axinella infundibuliformis,210
156259,Nebalia herbstii,210
130932,Myxicola infundibulum,209
136340,Akanthophoreus gracilis,209
140658,Ostrea edulis,209
195972,Paraehlersia ferrugina,209
117258,Tubularia,208
136987,Alcidae,208
264171,Jaera (Jaera) albifrons,208
295874,Acrosorium ciliolatum,208
129681,Trypanosyllis,207
131362,Proceraea cornuta,207
145594,Gelidium spinosum,207
103674,Polyclinum aurantium,206
111187,Amphiblestrum flemingii,206
138157,Lutraria,206
416218,Ruppia cirrhosa,206
102485,Liljeborgia pallida,205
138899,Colus gracilis,205
141690,Tornus subcarinatus,205
345774,Adontorhina similis,205
252,Pholadidae,204
102053,Microdeutopus versiculatus,204
130060,Eunice pennata,204
130670,Phyllodoce laminosa,204
134194,Polymastia boletiformis,204
107682,Processa canaliculata,203
117644,Hydractinia echinata,203
123160,Echinidae,203
129496,Lepidonotus,203
110464,Cumopsis fagei,202
110567,Cumella (Cumella) pygmaea,202
145668,Polyides rotunda,202
596189,Spio symphyta,202
130610,Chaetoparia nilssoni,201
140767,Barnea candida,201
130118,Glycera capitata,200
137576,Tubificoides galiciensis,200
102348,Iphimedia perplexa,199
119042,Idotea chelipes,198
138580,Tritonia,198
295579,Astacilla dilatata,198
111683,Entalophoroecia deflexa,197
118139,Anurida maritima,197
130763,Harmothoe fragilis,197
140033,Goniodoris nodosa,197
147701,Verrucaria,197
876825,Tritia incrassata,197
126436,Gadus morhua,196
130508,Ophelina norvegica,196
138590,Gibbula,196
145310,Desmarestia viridis,196
155091,Polynoinae,196
131292,Eusyllis lamelligera,195
146345,Halurus equisetifolius,195
952,Glyceridae,194
1821,Chordata,194
110993,Alcyonidium,194
111653,Triticella flava,194
125469,Gadidae,194
129331,Abyssoninoe,194
133543,Hemimycale columella,194
1398927,Gilvossius tyrrhenus,194
129626,Spiophanes,193
137735,Cerastoderma,193
139523,Dendronotus frondosus,193
141138,Retusa truncatula,193
181523,Marenzelleria neglecta,193
111644,Penetrantia concharum,192
138068,Hiatella,192
868065,Pista maculata,192
1818,Hemichordata,191
111060,Reptadeonella insidiosa,190
129301,Goniadella,190
111760,Tubulipora liliacea,189
169466,Myxilla (Myxilla) incrustans,189
1271,Entoprocta,188
146949,Galathowenia,188
1302,Pycnogonida,187
107322,Hyas araneus,187
129357,Nicomache,187
145808,Chylocladia verticillata,187
100916,Halcampa chrysanthellum,186
103764,Eugyra arenosa,185
106204,Scalpellum scalpellum,185
126965,Labrus bergylta,185
111197,Callopora lineata,184
120136,Neomysis integer,184
129437,Pectinaria,184
689176,Phorcus lineatus,184
149,Buccinidae,183
103717,Ascidia virginea,183
126930,Pomatoschistus pictus,183
144422,Ahnfeltia plicata,183
145615,Cystoclonium purpureum,183
1341823,Amphisbetia distans,183
101822,Caprella acanthifera,182
103929,Styela clava,182
117388,Obelia geniculata,182
132833,Haliclona (Haliclona) oculata,182
152231,Autolytinae,182
761617,Synmerosyllis lamelligera,182
103044,Dyopedos porrectus,181
103890,Distomus variolosus,181
117791,Leuckartiara octona,181
136025,Phascolion,181
102984,Metaphoxus simplex,180
111072,Beania mirabilis,180
117283,Aglaophenia pluma,180
123219,Asterias,180
129708,Pista,180
101493,Siphonoecetes,179
102172,Apherusa ovalipes,179
111579,Phylactella labrosa,179
134175,Stelligera stuposa,179
141741,Trivia arctica,179
117452,Corymorpha nutans,178
129661,Opisthodonta,178
130097,Brada inhabilis,178
145621,Halarachnion ligulatum,178
107616,Palaemon serratus,177
129270,Parougia,177
129414,Ophelina,177
130754,Harmothoe antilopes,177
103662,Aplidium punctum,176
234462,Ulva compressa,175
416573,Byblis gaimardii,175
119822,Mysidae,174
126986,Mullus surmuletus,174
140366,Epilepton clarkiae,174
225814,Monocorophium acherusicum,174
734530,Aricidea (Strelzovia) roberti,174
110465,Cumopsis goodsir,173
130265,Scoletoma tetraura,173
124661,Pseudothyone raphanus,172
137584,Tubificoides swirencoides,172
139832,Melanella alba,172
107333,Inachus phalangium,171
107722,Axius stirhynchus,171
141638,Embletonia pulchra,171
144437,Porphyra umbilicalis,171
154972,Pista lornensis,171
181228,Doris pseudoargus,171
510518,Camarodonta,171
129200,Drilonereis,170
144799,Chondria dasyphylla,170
742228,Lysidice hebes,170
14634,Mactroidea,169
103059,Bathyporeia gracilis,169
107341,Macropodia linaresi,169
145309,Desmarestia ligulata,169
103441,Polyclinidae,168
103851,Pyura microcosmus,168
129653,Eusyllis,168
144442,Bonnemaisonia hamifera,168
126751,Ammodytes marinus,167
126925,Pomatoschistus lozanoi,167
134285,Suberites ficus,167
141334,Pusillina inconspicua,167
1340,Hexacorallia,166
2078,Gastrotricha,166
103743,Corella parallelogramma,166
125988,Gobius,166
293496,Teleostei,166
884676,Kirkegaardia,166
101376,Corophiidae,165
126822,Trachurus trachurus,165
130989,Filograna implexa,165
834020,Bugulina turbinata,165
11723,Sepiidae,164
103450,Styelidae,164
106782,Crangonidae,164
130522,Orbinia latreillii,164
139718,Epitonium clathratulum,164
140170,Lacuna vincta,164
140600,Eledone cirrhosa,164
141790,Gibbula magus,164
141052,Turbonilla acuta,163
144683,Pterothamnion plumula,163
151501,Labrus mixtus,163
254745,Laonome kroyeri,163
105887,Raja montagui,162
128722,Sapphirina,162
130625,Eulalia expusilla,162
144233,Zostera,162
875219,Thyasira polygona,162
117901,Sertularella gaudichaudi,161
102431,Jassa falcata,159
126425,Sprattus sprattus,159
126555,Lophius piscatorius,159
145612,Cruoria pellita,158
145906,Halopteris filicina,158
1131,Isopoda,157
102815,Maera grossimana,157
107155,Galathea strigosa,157
102843,Melita palmata,156
106903,Hyas,156
107690,Processa parva,156
134311,Tethya aurantium,156
130584,Paradoneis ilvana,155
141744,Trivia monacha,155
129360,Praxillella,154
130977,Polyphysia crassa,154
131511,Paramphitrite tetrabranchia,154
100681,Sagartiidae,153
127156,Pegusa lascaris,153
129281,Marphysa,153
131325,Odontosyllis ctenostoma,153
132219,Leucosolenia complicata,153
233,Solenidae,152
107215,Anapagurus chiroacanthus,152
138761,Aporrhais serresiana,152
117883,Diphasia rosacea,151
126440,Pollachius pollachius,151
130278,Clymenella cincta,151
130859,Psammodrilus balanoglossoides,151
239867,Pycnogonum litorale,151
110377,Echiurus echiurus,150
19494,Hydroidolina,149
102119,Cressa dubia,149
102299,Gammarus zaddachi,149
106033,Sessilia,149
111124,Porella compressa,149
141304,Obtusella intersecta,149
196002,Syllis parapari,149
